"TipoNome","CategoriaNome","MaterialNome","CorNome","GenNome","TamNome","SapatosID","PrecoBase","PrecoFinal"
Tênis,Casual & Conforto,Sintético,Branco,Masculino,39,3439,170,196
Tênis,Esportivo,Borracha,Marrom,Unissex,40,3440,170,196
Tênis,Casual & Conforto,Borracha,Marrom,Feminino,37,3441,170,196
Tênis,Esportivo,Sintético,Azul Marinho,Feminino,35,3442,170,196
Tênis,Esportivo,Borracha,Marrom,Masculino,40,3443,170,196
Tênis,Casual & Conforto,Tecido de malha,Marrom,Unissex,37,3444,170,224
Tênis,Esportivo,Borracha,Azul Marinho,Unissex,35,3445,170,196
Tênis,Esportivo,Borracha,Marrom,Feminino,40,3446,170,196
Tênis,Casual & Conforto,Tecido de malha,Marrom,Feminino,37,3447,170,224
Tênis,Esportivo,Borracha,Azul Marinho,Feminino,35,3448,170,196
Tênis,Esportivo,Tecido de malha,Marrom,Unissex,40,3449,170,224
Tênis,Esportivo,Tecido de malha,Marrom,Masculino,40,3450,170,224
Tênis,Casual & Conforto,Nylon,Marrom,Unissex,37,3451,170,201
Tênis,Esportivo,Tecido de malha,Marrom,Feminino,40,3452,170,224
Tênis,Casual & Conforto,Nylon,Marrom,Feminino,37,3453,170,201
Tênis,Esportivo,Nylon,Marrom,Unissex,40,3454,170,201
Tênis,Esportivo,Nylon,Marrom,Masculino,40,3455,170,201
Tênis,Casual & Conforto,Sintético,Marrom,Unissex,36,3456,170,196
Tênis,Esportivo,Nylon,Marrom,Feminino,40,3457,170,201
Tênis,Esportivo,Sintético,Marrom,Unissex,39,3458,170,196
Tênis,Esportivo,Sintético,Marrom,Masculino,39,3459,170,196
Tênis,Casual & Conforto,Sintético,Marrom,Feminino,36,3460,170,196
Tênis,Esportivo,Sintético,Marrom,Feminino,39,3461,170,196
Tênis,Esportivo,Borracha,Marrom,Unissex,39,3462,170,196
Tênis,Casual & Conforto,Borracha,Marrom,Unissex,36,3463,170,196
Tênis,Esportivo,Borracha,Marrom,Masculino,39,3464,170,196
Tênis,Casual & Conforto,Borracha,Marrom,Feminino,36,3465,170,196
Tênis,Esportivo,Borracha,Marrom,Feminino,39,3466,170,196
Tênis,Casual & Conforto,Tecido de malha,Marrom,Unissex,36,3467,170,224
Tênis,Esportivo,Tecido de malha,Azul Marinho,Unissex,35,3468,170,224
Tênis,Esportivo,Tecido de malha,Marrom,Unissex,39,3469,170,224
Tênis,Casual & Conforto,Tecido de malha,Marrom,Feminino,36,3470,170,224
Tênis,Esportivo,Tecido de malha,Azul Marinho,Feminino,35,3471,170,224
Tênis,Esportivo,Tecido de malha,Marrom,Masculino,39,3472,170,224
Tênis,Casual & Conforto,Nylon,Marrom,Unissex,36,3473,170,201
Tênis,Esportivo,Tecido de malha,Marrom,Feminino,39,3474,170,224
Tênis,Esportivo,Nylon,Azul Marinho,Unissex,35,3475,170,201
Tênis,Casual & Conforto,Nylon,Marrom,Feminino,36,3476,170,201
Tênis,Esportivo,Nylon,Marrom,Unissex,39,3477,170,201
Tênis,Esportivo,Nylon,Azul Marinho,Feminino,35,3478,170,201
Tênis,Casual & Conforto,Sintético,Marrom,Unissex,35,3479,170,196
Tênis,Esportivo,Nylon,Marrom,Masculino,39,3480,170,201
Tênis,Esportivo,Sintético,Branco,Unissex,43,3481,170,196
Tênis,Esportivo,Nylon,Marrom,Feminino,39,3482,170,201
Tênis,Esportivo,Sintético,Branco,Masculino,43,3483,170,196
Tênis,Casual & Conforto,Sintético,Branco,Feminino,39,3484,170,196
Tênis,Esportivo,Borracha,Branco,Unissex,43,3485,170,196
Tênis,Casual & Conforto,Sintético,Marrom,Feminino,35,3486,170,196
Tênis,Esportivo,Borracha,Branco,Masculino,43,3487,170,196
Tênis,Casual & Conforto,Borracha,Marrom,Unissex,35,3488,170,196
Tênis,Esportivo,Tecido de malha,Branco,Unissex,43,3489,170,224
Tênis,Casual & Conforto,Borracha,Marrom,Feminino,35,3490,170,196
Tênis,Esportivo,Tecido de malha,Branco,Masculino,43,3491,170,224
Tênis,Esportivo,Nylon,Branco,Unissex,43,3492,170,201
Tênis,Esportivo,Nylon,Branco,Masculino,43,3493,170,201
Tênis,Casual & Conforto,Tecido de malha,Marrom,Unissex,35,3494,170,224
Tênis,Casual & Conforto,Borracha,Branco,Unissex,39,3495,170,196
Tênis,Esportivo,Sintético,Branco,Unissex,42,3496,170,196
Tênis,Casual & Conforto,Tecido de malha,Marrom,Feminino,35,3497,170,224
Tênis,Casual & Conforto,Borracha,Branco,Masculino,39,3498,170,196
Tênis,Casual & Conforto,Nylon,Marrom,Unissex,35,3499,170,201
Tênis,Esportivo,Sintético,Branco,Masculino,42,3500,170,196
Tênis,Casual & Conforto,Borracha,Branco,Feminino,39,3501,170,196
Tênis,Casual & Conforto,Nylon,Marrom,Feminino,35,3502,170,201
Tênis,Esportivo,Borracha,Branco,Unissex,42,3503,170,196
Tênis,Casual & Conforto,Tecido de malha,Branco,Unissex,39,3504,170,224
Tênis,Casual & Conforto,Sintético,Preto,Unissex,43,3505,170,196
Tênis,Esportivo,Borracha,Branco,Masculino,42,3506,170,196
Tênis,Esportivo,Tecido de malha,Branco,Unissex,42,3507,170,224
Tênis,Esportivo,Tecido de malha,Branco,Masculino,42,3508,170,224
Tênis,Casual & Conforto,Sintético,Preto,Masculino,43,3509,170,196
Tênis,Esportivo,Nylon,Branco,Unissex,42,3510,170,201
Tênis,Casual & Conforto,Borracha,Preto,Unissex,43,3511,170,196
Tênis,Esportivo,Nylon,Branco,Masculino,42,3512,170,201
Tênis,Casual & Conforto,Borracha,Preto,Masculino,43,3513,170,196
Tênis,Esportivo,Sintético,Branco,Unissex,41,3514,170,196
Tênis,Casual & Conforto,Tecido de malha,Preto,Unissex,43,3515,170,224
Tênis,Esportivo,Sintético,Branco,Masculino,41,3516,170,196
Tênis,Casual & Conforto,Tecido de malha,Preto,Masculino,43,3517,170,224
Tênis,Esportivo,Sintético,Marrom,Unissex,38,3518,170,196
Tênis,Casual & Conforto,Tecido de malha,Branco,Masculino,39,3519,170,224
Tênis,Esportivo,Sintético,Marrom,Masculino,38,3520,170,196
Tênis,Esportivo,Sintético,Marrom,Feminino,38,3521,170,196
Tênis,Casual & Conforto,Tecido de malha,Branco,Feminino,39,3522,170,224
Tênis,Casual & Conforto,Nylon,Preto,Unissex,43,3523,170,201
Tênis,Casual & Conforto,Nylon,Branco,Unissex,39,3524,170,201
Tênis,Casual & Conforto,Nylon,Preto,Masculino,43,3525,170,201
Tênis,Casual & Conforto,Sintético,Preto,Unissex,42,3526,170,196
Tênis,Casual & Conforto,Sintético,Preto,Masculino,42,3527,170,196
Tênis,Casual & Conforto,Nylon,Branco,Masculino,39,3528,170,201
Tênis,Casual & Conforto,Borracha,Preto,Unissex,42,3529,170,196
Tênis,Casual & Conforto,Nylon,Branco,Feminino,39,3530,170,201
Tênis,Casual & Conforto,Borracha,Preto,Masculino,42,3531,170,196
Tênis,Casual & Conforto,Sintético,Branco,Unissex,38,3532,170,196
Tênis,Casual & Conforto,Tecido de malha,Preto,Unissex,42,3533,170,224
Tênis,Casual & Conforto,Sintético,Branco,Masculino,38,3534,170,196
Tênis,Casual & Conforto,Tecido de malha,Preto,Masculino,42,3535,170,224
Tênis,Casual & Conforto,Nylon,Preto,Unissex,42,3536,170,201
Tênis,Casual & Conforto,Sintético,Branco,Feminino,38,3537,170,196
Tênis,Casual & Conforto,Nylon,Preto,Masculino,42,3538,170,201
Tênis,Casual & Conforto,Borracha,Branco,Unissex,38,3539,170,196
Tênis,Casual & Conforto,Borracha,Branco,Masculino,38,3540,170,196
Tênis,Esportivo,Borracha,Branco,Unissex,41,3541,170,196
Tênis,Casual & Conforto,Sintético,Preto,Unissex,41,3542,170,196
Tênis,Esportivo,Borracha,Branco,Masculino,41,3543,170,196
Tênis,Casual & Conforto,Sintético,Preto,Masculino,41,3544,170,196
Tênis,Esportivo,Tecido de malha,Branco,Unissex,41,3545,170,224
Tênis,Casual & Conforto,Borracha,Branco,Feminino,38,3546,170,196
Tênis,Esportivo,Tecido de malha,Branco,Masculino,41,3547,170,224
Tênis,Esportivo,Nylon,Branco,Unissex,41,3548,170,201
Tênis,Casual & Conforto,Borracha,Preto,Unissex,41,3549,170,196
Tênis,Esportivo,Nylon,Branco,Masculino,41,3550,170,201
Tênis,Casual & Conforto,Borracha,Preto,Masculino,41,3551,170,196
Tênis,Casual & Conforto,Tecido de malha,Branco,Unissex,38,3552,170,224
Tênis,Esportivo,Sintético,Branco,Unissex,40,3553,170,196
Tênis,Casual & Conforto,Tecido de malha,Preto,Unissex,41,3554,170,224
Tênis,Esportivo,Sintético,Branco,Masculino,40,3555,170,196
Tênis,Casual & Conforto,Tecido de malha,Branco,Masculino,38,3556,170,224
Tênis,Casual & Conforto,Tecido de malha,Preto,Masculino,41,3557,170,224
Tênis,Esportivo,Sintético,Branco,Feminino,40,3558,170,196
Tênis,Casual & Conforto,Nylon,Preto,Unissex,41,3559,170,201
Tênis,Esportivo,Borracha,Branco,Unissex,40,3560,170,196
Tênis,Casual & Conforto,Tecido de malha,Branco,Feminino,38,3561,170,224
Tênis,Casual & Conforto,Nylon,Preto,Masculino,41,3562,170,201
Tênis,Esportivo,Borracha,Branco,Masculino,40,3563,170,196
Tênis,Casual & Conforto,Sintético,Preto,Unissex,40,3564,170,196
Tênis,Casual & Conforto,Nylon,Branco,Unissex,38,3565,170,201
Tênis,Esportivo,Borracha,Branco,Feminino,40,3566,170,196
Tênis,Casual & Conforto,Nylon,Branco,Masculino,38,3567,170,201
Tênis,Esportivo,Tecido de malha,Branco,Unissex,40,3568,170,224
Tênis,Esportivo,Tecido de malha,Branco,Masculino,40,3569,170,224
Tênis,Casual & Conforto,Nylon,Branco,Feminino,38,3570,170,201
Tênis,Esportivo,Tecido de malha,Branco,Feminino,40,3571,170,224
Tênis,Esportivo,Nylon,Branco,Unissex,40,3572,170,201
Tênis,Casual & Conforto,Sintético,Branco,Unissex,37,3573,170,196
Tênis,Esportivo,Nylon,Branco,Masculino,40,3574,170,201
Tênis,Casual & Conforto,Sintético,Branco,Feminino,37,3575,170,196
Tênis,Esportivo,Nylon,Branco,Feminino,40,3576,170,201
Tênis,Esportivo,Sintético,Branco,Unissex,39,3577,170,196
Tênis,Esportivo,Sintético,Branco,Masculino,39,3578,170,196
Tênis,Casual & Conforto,Borracha,Branco,Unissex,37,3579,170,196
Tênis,Esportivo,Sintético,Branco,Feminino,39,3580,170,196
Tênis,Esportivo,Borracha,Branco,Unissex,39,3581,170,196
Tênis,Esportivo,Borracha,Branco,Masculino,39,3582,170,196
Tênis,Esportivo,Borracha,Branco,Feminino,39,3583,170,196
Tênis,Esportivo,Tecido de malha,Branco,Unissex,39,3584,170,224
Tênis,Esportivo,Tecido de malha,Branco,Masculino,39,3585,170,224
Tênis,Esportivo,Tecido de malha,Branco,Feminino,39,3586,170,224
Tênis,Esportivo,Nylon,Branco,Unissex,39,3587,170,201
Tênis,Esportivo,Nylon,Branco,Masculino,39,3588,170,201
Tênis,Casual & Conforto,Borracha,Branco,Feminino,37,3589,170,196
Tênis,Esportivo,Nylon,Branco,Feminino,39,3590,170,201
Tênis,Casual & Conforto,Sintético,Preto,Masculino,40,3591,170,196
Tênis,Esportivo,Sintético,Branco,Unissex,38,3592,170,196
Tênis,Casual & Conforto,Tecido de malha,Branco,Unissex,37,3593,170,224
Tênis,Casual & Conforto,Sintético,Preto,Feminino,40,3594,170,196
Tênis,Esportivo,Sintético,Branco,Masculino,38,3595,170,196
Tênis,Casual & Conforto,Tecido de malha,Branco,Feminino,37,3596,170,224
Tênis,Esportivo,Sintético,Branco,Feminino,38,3597,170,196
Tênis,Casual & Conforto,Nylon,Branco,Unissex,37,3598,170,201
Tênis,Esportivo,Borracha,Branco,Unissex,38,3599,170,196
Tênis,Casual & Conforto,Nylon,Branco,Feminino,37,3600,170,201
Tênis,Esportivo,Borracha,Branco,Masculino,38,3601,170,196
Tênis,Casual & Conforto,Borracha,Preto,Unissex,40,3602,170,196
Tênis,Esportivo,Borracha,Branco,Feminino,38,3603,170,196
Tênis,Casual & Conforto,Sintético,Branco,Unissex,36,3604,170,196
Tênis,Casual & Conforto,Borracha,Preto,Masculino,40,3605,170,196
Tênis,Esportivo,Tecido de malha,Branco,Unissex,38,3606,170,224
Tênis,Casual & Conforto,Sintético,Branco,Feminino,36,3607,170,196
Tênis,Esportivo,Tecido de malha,Branco,Masculino,38,3608,170,224
Tênis,Casual & Conforto,Borracha,Branco,Unissex,36,3609,170,196
Tênis,Esportivo,Tecido de malha,Branco,Feminino,38,3610,170,224
Tênis,Esportivo,Nylon,Branco,Unissex,38,3611,170,201
Tênis,Esportivo,Nylon,Branco,Masculino,38,3612,170,201
Tênis,Casual & Conforto,Borracha,Branco,Feminino,36,3613,170,196
Tênis,Esportivo,Nylon,Branco,Feminino,38,3614,170,201
Tênis,Esportivo,Borracha,Marrom,Unissex,38,3615,170,196
Tênis,Esportivo,Sintético,Branco,Unissex,37,3616,170,196
Tênis,Esportivo,Sintético,Branco,Feminino,37,3617,170,196
Tênis,Esportivo,Borracha,Branco,Unissex,37,3618,170,196
Tênis,Esportivo,Borracha,Branco,Feminino,37,3619,170,196
Tênis,Esportivo,Borracha,Marrom,Masculino,38,3620,170,196
Tênis,Casual & Conforto,Tecido de malha,Branco,Unissex,36,3621,170,224
Tênis,Esportivo,Borracha,Marrom,Feminino,38,3622,170,196
Tênis,Casual & Conforto,Tecido de malha,Branco,Feminino,36,3623,170,224
Tênis,Esportivo,Tecido de malha,Marrom,Unissex,38,3624,170,224
Tênis,Casual & Conforto,Nylon,Branco,Unissex,36,3625,170,201
Tênis,Esportivo,Tecido de malha,Marrom,Masculino,38,3626,170,224
Tênis,Casual & Conforto,Nylon,Branco,Feminino,36,3627,170,201
Tênis,Esportivo,Tecido de malha,Marrom,Feminino,38,3628,170,224
Tênis,Casual & Conforto,Sintético,Branco,Unissex,35,3629,170,196
Tênis,Esportivo,Tecido de malha,Branco,Unissex,37,3630,170,224
Tênis,Casual & Conforto,Sintético,Branco,Feminino,35,3631,170,196
Tênis,Esportivo,Nylon,Marrom,Unissex,38,3632,170,201
Tênis,Casual & Conforto,Borracha,Branco,Unissex,35,3633,170,196
Tênis,Esportivo,Nylon,Marrom,Masculino,38,3634,170,201
Tênis,Esportivo,Nylon,Marrom,Feminino,38,3635,170,201
Tênis,Casual & Conforto,Borracha,Branco,Feminino,35,3636,170,196
Tênis,Esportivo,Sintético,Marrom,Unissex,37,3637,170,196
Tênis,Esportivo,Sintético,Marrom,Feminino,37,3638,170,196
Tênis,Esportivo,Borracha,Marrom,Unissex,37,3639,170,196
Tênis,Esportivo,Borracha,Marrom,Feminino,37,3640,170,196
Tênis,Esportivo,Tecido de malha,Marrom,Unissex,37,3641,170,224
Tênis,Esportivo,Tecido de malha,Marrom,Feminino,37,3642,170,224
Tênis,Esportivo,Nylon,Marrom,Unissex,37,3643,170,201
Tênis,Esportivo,Nylon,Marrom,Feminino,37,3644,170,201
Tênis,Esportivo,Sintético,Marrom,Unissex,36,3645,170,196
Tênis,Esportivo,Tecido de malha,Branco,Feminino,37,3646,170,224
Tênis,Esportivo,Sintético,Marrom,Feminino,36,3647,170,196
Tênis,Esportivo,Borracha,Marrom,Unissex,36,3648,170,196
Tênis,Esportivo,Nylon,Branco,Unissex,37,3649,170,201
Tênis,Esportivo,Borracha,Marrom,Feminino,36,3650,170,196
Tênis,Esportivo,Tecido de malha,Marrom,Unissex,36,3651,170,224
Tênis,Esportivo,Nylon,Branco,Feminino,37,3652,170,201
Tênis,Esportivo,Tecido de malha,Marrom,Feminino,36,3653,170,224
Tênis,Outdoor,Borracha,Azul,Unissex,37,3654,170,196
Tênis,Esportivo,Sintético,Branco,Unissex,36,3655,170,196
Tênis,Esportivo,Nylon,Marrom,Unissex,36,3656,170,201
Tênis,Esportivo,Sintético,Branco,Feminino,36,3657,170,196
Tênis,Esportivo,Nylon,Marrom,Feminino,36,3658,170,201
Tênis,Esportivo,Borracha,Branco,Unissex,36,3659,170,196
Tênis,Esportivo,Sintético,Marrom,Unissex,35,3660,170,196
Tênis,Esportivo,Borracha,Branco,Feminino,36,3661,170,196
Tênis,Esportivo,Sintético,Marrom,Feminino,35,3662,170,196
Tênis,Outdoor,Borracha,Azul,Feminino,37,3663,170,196
Tênis,Esportivo,Tecido de malha,Branco,Unissex,36,3664,170,224
Tênis,Esportivo,Borracha,Marrom,Unissex,35,3665,170,196
Tênis,Esportivo,Tecido de malha,Branco,Feminino,36,3666,170,224
Tênis,Outdoor,Tecido de malha,Azul,Unissex,37,3667,170,224
Tênis,Esportivo,Borracha,Marrom,Feminino,35,3668,170,196
Tênis,Esportivo,Tecido de malha,Marrom,Unissex,35,3669,170,224
Tênis,Esportivo,Nylon,Branco,Unissex,36,3670,170,201
Tênis,Outdoor,Tecido de malha,Azul,Feminino,37,3671,170,224
Tênis,Esportivo,Tecido de malha,Marrom,Feminino,35,3672,170,224
Tênis,Esportivo,Nylon,Branco,Feminino,36,3673,170,201
Tênis,Outdoor,Nylon,Azul,Unissex,37,3674,170,201
Tênis,Esportivo,Nylon,Marrom,Unissex,35,3675,170,201
Tênis,Outdoor,Nylon,Azul,Feminino,37,3676,170,201
Tênis,Esportivo,Nylon,Marrom,Feminino,35,3677,170,201
Tênis,Outdoor,Sintético,Azul,Unissex,36,3678,170,196
Tênis,Esportivo,Sintético,Preto,Unissex,43,3679,170,196
Tênis,Esportivo,Sintético,Branco,Unissex,35,3680,170,196
Tênis,Esportivo,Sintético,Preto,Masculino,43,3681,170,196
Tênis,Esportivo,Sintético,Branco,Feminino,35,3682,170,196
Tênis,Esportivo,Borracha,Preto,Unissex,43,3683,170,196
Tênis,Esportivo,Borracha,Branco,Unissex,35,3684,170,196
Tênis,Esportivo,Borracha,Preto,Masculino,43,3685,170,196
Tênis,Outdoor,Sintético,Azul,Feminino,36,3686,170,196
Tênis,Esportivo,Borracha,Branco,Feminino,35,3687,170,196
Tênis,Outdoor,Borracha,Azul,Unissex,36,3688,170,196
Tênis,Esportivo,Tecido de malha,Preto,Unissex,43,3689,170,224
Tênis,Esportivo,Tecido de malha,Branco,Unissex,35,3690,170,224
Tênis,Outdoor,Borracha,Azul,Feminino,36,3691,170,196
Tênis,Esportivo,Tecido de malha,Preto,Masculino,43,3692,170,224
Tênis,Esportivo,Tecido de malha,Branco,Feminino,35,3693,170,224
Tênis,Outdoor,Tecido de malha,Azul,Unissex,36,3694,170,224
Tênis,Outdoor,Tecido de malha,Azul,Feminino,36,3695,170,224
Tênis,Esportivo,Nylon,Preto,Unissex,43,3696,170,201
Tênis,Outdoor,Nylon,Azul,Unissex,36,3697,170,201
Tênis,Casual & Conforto,Tecido de malha,Branco,Unissex,35,3698,170,224
Tênis,Esportivo,Nylon,Preto,Masculino,43,3699,170,201
Tênis,Outdoor,Nylon,Azul,Feminino,36,3700,170,201
Tênis,Esportivo,Nylon,Branco,Unissex,35,3701,170,201
Tênis,Esportivo,Sintético,Preto,Unissex,42,3702,170,196
Tênis,Casual & Conforto,Tecido de malha,Branco,Feminino,35,3703,170,224
Tênis,Outdoor,Sintético,Azul,Unissex,35,3704,170,196
Tênis,Esportivo,Nylon,Branco,Feminino,35,3705,170,201
Tênis,Esportivo,Sintético,Preto,Masculino,42,3706,170,196
Tênis,Casual & Conforto,Nylon,Branco,Unissex,35,3707,170,201
Tênis,Outdoor,Sintético,Azul,Feminino,35,3708,170,196
Tênis,Esportivo,Sintético,Cinza,Unissex,43,3709,170,196
Tênis,Esportivo,Borracha,Preto,Unissex,42,3710,170,196
Tênis,Outdoor,Borracha,Azul,Unissex,35,3711,170,196
Tênis,Casual & Conforto,Nylon,Branco,Feminino,35,3712,170,201
Tênis,Esportivo,Borracha,Preto,Masculino,42,3713,170,196
Tênis,Outdoor,Borracha,Azul,Feminino,35,3714,170,196
Tênis,Esportivo,Tecido de malha,Preto,Unissex,42,3715,170,224
Tênis,Outdoor,Tecido de malha,Azul,Unissex,35,3716,170,224
Tênis,Esportivo,Tecido de malha,Preto,Masculino,42,3717,170,224
Tênis,Outdoor,Tecido de malha,Azul,Feminino,35,3718,170,224
Tênis,Esportivo,Nylon,Preto,Unissex,42,3719,170,201
Tênis,Outdoor,Nylon,Azul,Unissex,35,3720,170,201
Tênis,Casual & Conforto,Sintético,Cinza,Unissex,43,3721,170,196
Tênis,Outdoor,Nylon,Azul,Feminino,35,3722,170,201
Tênis,Esportivo,Nylon,Preto,Masculino,42,3723,170,201
Tênis,Esportivo,Sintético,Cinza,Masculino,43,3724,170,196
Tênis,Casual & Conforto,Sintético,Cinza,Masculino,43,3725,170,196
Tênis,Esportivo,Sintético,Preto,Unissex,41,3726,170,196
Tênis,Esportivo,Borracha,Cinza,Unissex,43,3727,170,196
Tênis,Esportivo,Sintético,Preto,Masculino,41,3728,170,196
Tênis,Casual & Conforto,Borracha,Cinza,Unissex,43,3729,170,196
Tênis,Esportivo,Borracha,Cinza,Masculino,43,3730,170,196
Tênis,Outdoor,Sintético,Azul Marinho,Unissex,43,3731,170,196
Tênis,Esportivo,Borracha,Preto,Unissex,41,3732,170,196
Tênis,Casual & Conforto,Borracha,Cinza,Masculino,43,3733,170,196
Tênis,Outdoor,Sintético,Azul Marinho,Masculino,43,3734,170,196
Tênis,Esportivo,Tecido de malha,Cinza,Unissex,43,3735,170,224
Tênis,Esportivo,Borracha,Preto,Masculino,41,3736,170,196
Tênis,Outdoor,Borracha,Azul Marinho,Unissex,43,3737,170,196
Tênis,Esportivo,Tecido de malha,Cinza,Masculino,43,3738,170,224
Tênis,Esportivo,Tecido de malha,Preto,Unissex,41,3739,170,224
Tênis,Outdoor,Borracha,Azul Marinho,Masculino,43,3740,170,196
Tênis,Esportivo,Nylon,Cinza,Unissex,43,3741,170,201
Tênis,Casual & Conforto,Tecido de malha,Cinza,Unissex,43,3742,170,224
Tênis,Esportivo,Tecido de malha,Preto,Masculino,41,3743,170,224
Tênis,Outdoor,Tecido de malha,Azul Marinho,Unissex,43,3744,170,224
Tênis,Esportivo,Nylon,Cinza,Masculino,43,3745,170,201
Tênis,Casual & Conforto,Tecido de malha,Cinza,Masculino,43,3746,170,224
Tênis,Esportivo,Nylon,Preto,Unissex,41,3747,170,201
Tênis,Outdoor,Tecido de malha,Azul Marinho,Masculino,43,3748,170,224
Tênis,Esportivo,Nylon,Preto,Masculino,41,3749,170,201
Tênis,Casual & Conforto,Nylon,Cinza,Unissex,43,3750,170,201
Tênis,Outdoor,Nylon,Azul Marinho,Unissex,43,3751,170,201
Tênis,Esportivo,Sintético,Cinza,Unissex,42,3752,170,196
Tênis,Esportivo,Sintético,Preto,Unissex,40,3753,170,196
Tênis,Casual & Conforto,Nylon,Cinza,Masculino,43,3754,170,201
Tênis,Outdoor,Nylon,Azul Marinho,Masculino,43,3755,170,201
Tênis,Esportivo,Sintético,Cinza,Masculino,42,3756,170,196
Tênis,Esportivo,Sintético,Preto,Masculino,40,3757,170,196
Tênis,Esportivo,Borracha,Cinza,Unissex,42,3758,170,196
Tênis,Esportivo,Sintético,Preto,Feminino,40,3759,170,196
Tênis,Esportivo,Borracha,Cinza,Masculino,42,3760,170,196
Tênis,Esportivo,Borracha,Preto,Unissex,40,3761,170,196
Tênis,Esportivo,Borracha,Preto,Masculino,40,3762,170,196
Tênis,Esportivo,Borracha,Preto,Feminino,40,3763,170,196
Tênis,Esportivo,Tecido de malha,Preto,Unissex,40,3764,170,224
Tênis,Esportivo,Tecido de malha,Preto,Masculino,40,3765,170,224
Tênis,Outdoor,Sintético,Azul Marinho,Unissex,42,3766,170,196
Tênis,Esportivo,Tecido de malha,Preto,Feminino,40,3767,170,224
Tênis,Outdoor,Sintético,Azul Marinho,Masculino,42,3768,170,196
Tênis,Esportivo,Nylon,Preto,Unissex,40,3769,170,201
Tênis,Esportivo,Nylon,Preto,Masculino,40,3770,170,201
Tênis,Outdoor,Borracha,Azul Marinho,Unissex,42,3771,170,196
Tênis,Outdoor,Borracha,Cinza,Unissex,41,3772,170,196
Tênis,Outdoor,Borracha,Azul Marinho,Masculino,42,3773,170,196
Tênis,Esportivo,Nylon,Preto,Feminino,40,3774,170,201
Tênis,Outdoor,Borracha,Cinza,Masculino,41,3775,170,196
Tênis,Outdoor,Tecido de malha,Azul Marinho,Unissex,42,3776,170,224
Tênis,Esportivo,Sintético,Preto,Unissex,39,3777,170,196
Tênis,Esportivo,Sintético,Preto,Masculino,39,3778,170,196
Tênis,Outdoor,Tecido de malha,Azul Marinho,Masculino,42,3779,170,224
Tênis,Esportivo,Sintético,Preto,Feminino,39,3780,170,196
Tênis,Outdoor,Tecido de malha,Cinza,Unissex,41,3781,170,224
Tênis,Outdoor,Nylon,Azul Marinho,Unissex,42,3782,170,201
Tênis,Esportivo,Borracha,Preto,Unissex,39,3783,170,196
Tênis,Outdoor,Nylon,Azul Marinho,Masculino,42,3784,170,201
Tênis,Esportivo,Borracha,Preto,Masculino,39,3785,170,196
Tênis,Outdoor,Sintético,Azul Marinho,Unissex,41,3786,170,196
Tênis,Esportivo,Borracha,Preto,Feminino,39,3787,170,196
Tênis,Outdoor,Tecido de malha,Cinza,Masculino,41,3788,170,224
Tênis,Outdoor,Sintético,Azul Marinho,Masculino,41,3789,170,196
Tênis,Esportivo,Tecido de malha,Preto,Unissex,39,3790,170,224
Tênis,Outdoor,Borracha,Azul Marinho,Unissex,41,3791,170,196
Tênis,Esportivo,Tecido de malha,Preto,Masculino,39,3792,170,224
Tênis,Outdoor,Nylon,Cinza,Unissex,41,3793,170,201
Tênis,Outdoor,Borracha,Azul Marinho,Masculino,41,3794,170,196
Tênis,Esportivo,Tecido de malha,Cinza,Unissex,42,3795,170,224
Tênis,Esportivo,Tecido de malha,Preto,Feminino,39,3796,170,224
Tênis,Outdoor,Tecido de malha,Azul Marinho,Unissex,41,3797,170,224
Tênis,Outdoor,Nylon,Cinza,Masculino,41,3798,170,201
Tênis,Esportivo,Nylon,Preto,Unissex,39,3799,170,201
Tênis,Esportivo,Tecido de malha,Cinza,Masculino,42,3800,170,224
Tênis,Outdoor,Sintético,Cinza,Unissex,40,3801,170,196
Tênis,Outdoor,Tecido de malha,Azul Marinho,Masculino,41,3802,170,224
Tênis,Esportivo,Nylon,Preto,Masculino,39,3803,170,201
Tênis,Esportivo,Nylon,Cinza,Unissex,42,3804,170,201
Tênis,Outdoor,Nylon,Azul Marinho,Unissex,41,3805,170,201
Tênis,Esportivo,Nylon,Preto,Feminino,39,3806,170,201
Tênis,Outdoor,Sintético,Cinza,Masculino,40,3807,170,196
Tênis,Esportivo,Nylon,Cinza,Masculino,42,3808,170,201
Tênis,Outdoor,Nylon,Azul Marinho,Masculino,41,3809,170,201
Tênis,Outdoor,Sintético,Cinza,Feminino,40,3810,170,196
Tênis,Outdoor,Sintético,Azul Marinho,Unissex,40,3811,170,196
Tênis,Esportivo,Sintético,Cinza,Unissex,41,3812,170,196
Tênis,Outdoor,Borracha,Cinza,Unissex,40,3813,170,196
Tênis,Outdoor,Sintético,Azul Marinho,Masculino,40,3814,170,196
Tênis,Esportivo,Sintético,Cinza,Masculino,41,3815,170,196
Tênis,Outdoor,Borracha,Cinza,Masculino,40,3816,170,196
Tênis,Esportivo,Borracha,Cinza,Unissex,41,3817,170,196
Tênis,Outdoor,Borracha,Cinza,Feminino,40,3818,170,196
Tênis,Outdoor,Tecido de malha,Cinza,Unissex,40,3819,170,224
Tênis,Outdoor,Sintético,Azul Marinho,Feminino,40,3820,170,196
Tênis,Outdoor,Tecido de malha,Cinza,Masculino,40,3821,170,224
Tênis,Outdoor,Borracha,Azul Marinho,Unissex,40,3822,170,196
